,vehicle_measure,count,mean,std,min,25%,50%,75%,max,area_name,area_level,rcat,gdp,gdp_unit,gdp_growth,gdp_ratio,year_label,year,CPIH,CPI,Unemployment (%),average_weekly_earnings,av_weekly_earnings_change,unemployment_pct_change
7541,log_fdhgv_ratio,1812.0,-2.618009825740683,0.4933944401693354,-4.637721031632265,-2.956295030910424,-2.6419784201049383,-2.2792439666501365,-0.8711380119724619,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7542,log_fdhgva3_ratio,1803.0,-5.843090191981117,0.8092863926620425,-9.820431977398805,-6.3030765107694045,-5.841750283746097,-5.2392459496259,-3.678340240225765,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7543,log_fdhgva5_ratio,1809.0,-4.4643775638970045,0.9589571482166824,-9.032170186304702,-5.029248860610245,-4.424670895622926,-3.822109405370488,-1.886731953799116,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7544,log_fdhgva6_ratio,1810.0,-4.126066689419826,0.9088829169892041,-8.55756708555451,-4.667494590361303,-4.110544855252393,-3.522488189766252,-1.5582501711979373,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7545,log_fdhgvr2_ratio,1812.0,-3.700707643241453,0.3475190138850767,-5.294978465282521,-3.9169468632243287,-3.70845284277009,-3.479742113699591,-2.3973665918450044,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7546,log_fdhgvr3_ratio,1812.0,-5.2183075880679715,0.4925567392897931,-7.617236078678642,-5.505392206340389,-5.242018264723286,-4.940621493475198,-3.2449569777942298,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7547,log_fdhgvr4_ratio,1801.0,-5.384788564285897,0.6433177150243102,-8.978156076009824,-5.741982853926048,-5.3588660841555456,-5.025650209084649,-2.931773294594333,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7548,log_fdlgv_ratio,1812.0,-1.9651382825476629,0.18137167662776274,-3.142160907287339,-2.0714203007499004,-1.9655979781748671,-1.8455099448525445,-1.2086427342732442,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7549,log_fdpc_ratio,1181.0,-7.89166819238248,1.4654578270024226,-11.24483684761285,-9.019325134413496,-7.846720327895165,-6.83758524432217,-4.192975165663728,nat,nuts1,TR,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7550,fd2wmv,306.0,201.624183006536,163.1885340419876,3.0,90.25,166.5,273.5,1220.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7551,fdall_mv,306.0,33960.04575163399,23045.2658435779,2460.0,15309.0,28837.5,46001.5,111748.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7552,fdbus,306.0,208.73202614379085,179.42406975383437,7.0,93.0,168.5,266.75,1004.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7553,fdcar,306.0,27173.10784313725,18851.985184628345,1932.0,11844.0,22888.0,37198.75,96759.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7554,fdhgv,306.0,1959.470588235294,1749.4914691908216,59.0,696.75,1342.5,2742.25,11058.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7555,fdhgva3,306.0,81.88235294117645,95.7182642644014,1.0,18.25,47.5,107.0,648.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7556,fdhgva5,306.0,386.0424836601307,523.7234987159288,1.0,54.5,202.5,490.0,4063.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7557,fdhgva6,306.0,507.8692810457516,666.1825004007064,0.0,90.25,237.0,601.0,4097.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7558,fdhgvr2,306.0,688.40522875817,537.930014802139,42.0,328.5,539.0,915.75,3093.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7559,fdhgvr3,306.0,151.7483660130719,120.35643272779676,2.0,67.0,117.0,208.75,646.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7560,fdhgvr4,306.0,143.57843137254903,133.28623971439615,0.0,45.0,104.5,201.0,766.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7561,fdlgv,306.0,4417.084967320261,2894.430990707845,310.0,2199.25,3639.5,6138.0,14380.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7562,fdpc,306.0,48.88562091503268,80.6317879944813,0.0,2.25,18.0,57.75,435.0,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7563,fd2wmv_ratio,306.0,0.006471393948218744,0.004106619014419995,7.174802095042212e-05,0.003854992919912928,0.005560442664020979,0.008221891705696692,0.04919236417033774,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7564,fdbus_ratio,306.0,0.007905627958999944,0.00660522901605014,0.0004553734061930783,0.0032006316664827113,0.005728728315337085,0.01050294713672115,0.042851932895696575,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7565,fdcar_ratio,306.0,0.7925687357793003,0.04998999252079778,0.5611227843327407,0.7645627992281204,0.7998176869937013,0.8293906106713214,0.8967726881102814,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7566,fdhgv_ratio,306.0,0.056892184208405014,0.0355374955422217,0.007984228684080828,0.031735454181379665,0.048203154579117634,0.07425533887221471,0.27268285873813514,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7567,fdhgva3_ratio,306.0,0.0023763608543237165,0.0024930623069701176,6.286540516753631e-05,0.001016606201973365,0.0015870759901459165,0.0028355179691595873,0.025330396475770924,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7568,fdhgva5_ratio,306.0,0.011175029763187492,0.017160288932764133,6.286540516753631e-05,0.00337219802886258,0.006455649345811497,0.011754937273013605,0.1296021377672209,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7569,fdhgva6_ratio,306.0,0.013328962740934574,0.014665373364758785,0.0,0.004864395816864642,0.008171656710750676,0.017356035826708954,0.10901730876605248,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7570,fdhgvr2_ratio,306.0,0.02114684983740341,0.009281785789359606,0.006209955643173977,0.014157652494802641,0.01909592525934314,0.025963865929841484,0.07467270082430902,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7571,fdhgvr3_ratio,306.0,0.004711986547957183,0.0027676085589520105,6.286540516753631e-05,0.0029117895772634603,0.004056274623373964,0.005727648470884729,0.028385899814471243,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7572,fdhgvr4_ratio,306.0,0.004153912335949599,0.003031781859777533,0.0,0.002328879786755493,0.0035331254059560594,0.00511166073959546,0.03243359732773018,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7573,fdlgv_ratio,306.0,0.13615999068267226,0.031189212141801963,0.07553130384836301,0.11569971065572025,0.13030171585480216,0.15165269462088427,0.2948051948051948,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7574,fdpc_ratio,306.0,0.0020413802543756032,0.002997838988832866,0.0,6.157352256843973e-05,0.0008987942142478496,0.0030240935794664087,0.020998825723561508,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7575,log_fd2wmv,306.0,4.981308833505499,0.8889810080876659,1.0986122886681098,4.502572129376911,5.114990800386648,5.611296596365053,7.106606137727303,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7576,log_fdall_mv,306.0,10.175342342351756,0.7707196592467191,7.807916628926407,9.636186467782991,10.269426868644835,10.736428285745378,11.624001615223934,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7577,log_fdbus,306.0,5.008183325178781,0.8713128167972919,1.9459101490553128,4.532599493153255,5.126931347163167,5.58620394245526,6.9117473002516725,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7578,log_fdcar,306.0,9.940758959715943,0.7893888005095486,7.566311014772463,9.379540950271863,10.038366995330104,10.523991346083736,11.479978629821447,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7579,log_fdhgv,306.0,7.144740177859853,1.0214339727600463,4.07753744390572,6.5463575741640625,7.202287092490449,7.916532519778697,9.310909426897878,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7580,log_fdhgva3,306.0,3.7449218405190865,1.2964844136998568,0.0,2.903888563213733,3.860674306308975,4.672828834461906,6.4738906963522735,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7581,log_fdhgva5,306.0,5.062768333764533,1.5702116242934063,0.0,3.997103296140522,5.310663672843223,6.1943991266165375,8.309676895987726,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7582,log_fdhgva6,305.0,5.3483229153818,1.5604673864207967,0.0,4.51085950651685,5.468060141135132,6.398594934535207,8.318010277546872,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7583,log_fdhgvr2,306.0,6.232378284698359,0.8341541371215959,3.7376696182833684,5.794505750668051,6.289672542908069,6.819743289824477,8.03689677268507,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7584,log_fdhgvr3,306.0,4.676942469482073,0.934130423920815,0.6931471805599453,4.204692619390967,4.762173934797756,5.341135208898939,6.470799503782603,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7585,log_fdhgvr4,304.0,4.491367021869606,1.11538701099114,0.6931471805599453,3.8550663806234975,4.653960350157523,5.3057801758047525,6.641182169740591,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7586,log_fdlgv,306.0,8.1575613113586,0.7343248803924372,5.736572297479192,7.695866084792511,8.199584139537738,8.722253238742434,9.573593631275038,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7587,log_fdpc,257.0,3.0784724922379034,1.5633075355633832,0.0,1.9459101490553128,3.1780538303479458,4.143134726391533,6.075346031088682,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7588,log_fd2wmv_ratio,306.0,-5.194033508846249,0.5830440079781657,-9.542350286277463,-5.558389887396517,-5.192077558116679,-4.800955416232086,-3.0120168673184917,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7589,log_fdbus_ratio,306.0,-5.167159017172974,0.8456991848861395,-7.6943928026294195,-5.744456247963327,-5.162292482898357,-4.556099381519466,-3.1500045265380465,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7590,log_fdcar_ratio,306.0,-0.2345833826358072,0.06610405420972013,-0.5778155305040262,-0.26845130457053584,-0.22337154570448928,-0.187064066392908,-0.10895286251590908,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7591,log_fdhgv_ratio,306.0,-3.0306021644919015,0.5770707653964263,-4.830287097587476,-3.4503227276528947,-3.0323318867949998,-2.600248402063189,-1.299445848685477,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7592,log_fdhgva3_ratio,306.0,-6.430420501832664,0.9157193973950551,-9.67451454289836,-6.891339478735152,-6.445861955694538,-5.865530799698073,-3.6757501626721436,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7593,log_fdhgva5_ratio,306.0,-5.1125740085872176,1.1603727827370631,-9.67451454289836,-5.692278282523326,-5.042808062152884,-4.4435226290174725,-2.0432860000825603,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7594,log_fdhgva6_ratio,305.0,-4.83215304107378,1.1315123209131186,-9.042868018032435,-5.325473371652771,-4.8048613809171625,-4.04627994123416,-2.2162486133409165,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7595,log_fdhgvr2_ratio,306.0,-3.942964057653395,0.4158068071039077,-5.081601525868383,-4.257505120430055,-3.9582803043639503,-3.651049493059164,-2.59464070444925,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7596,log_fdhgvr3_ratio,306.0,-5.4983998728696735,0.5633526828834268,-9.67451454289836,-5.838989346911997,-5.507490477547208,-5.16246814510934,-3.561862742510608,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7597,log_fdhgvr4_ratio,304.0,-5.692757078827817,0.7015287550090747,-9.67451454289836,-6.0527720476641065,-5.643987033060082,-5.275127406531676,-3.4285604388902784,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7598,log_fdlgv_ratio,306.0,-2.0177810309931488,0.21564513713345695,-2.5832080881503696,-2.1567578411899753,-2.0379027501002502,-1.8861623460766799,-1.2214404973663269,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7599,log_fdpc_ratio,257.0,-7.019333303736688,1.7656187787126807,-11.578563381551099,-8.21611062090121,-6.616199044981755,-5.613857767128214,-3.863288760747822,nat,nuts1,TU,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7600,fd2wmv,38.0,277.2894736842105,234.16174912027557,33.0,168.0,227.5,301.25,1396.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7601,fdall_mv,38.0,52652.89473684211,19568.751811193266,8501.0,43648.75,52959.5,63418.5,91069.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7602,fdbus,38.0,404.76315789473676,334.7842737604706,27.0,162.75,329.5,588.75,1370.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7603,fdcar,38.0,43802.55263157895,16680.693931539405,5867.0,35347.5,43199.5,52283.0,74211.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7604,fdhgv,38.0,1886.8684210526321,1100.9979790111463,357.0,1039.0,1445.5,2494.0,5449.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7605,fdhgva3,38.0,67.84210526315789,67.50716731348844,4.0,34.0,50.0,70.0,339.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7606,fdhgva5,38.0,215.63157894736838,185.17258875024288,8.0,81.5,161.0,267.75,745.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7607,fdhgva6,38.0,373.5789473684209,392.0254839743821,18.0,101.0,217.5,527.25,1863.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7608,fdhgvr2,38.0,890.4473684210526,550.240178387408,193.0,549.75,723.5,1291.0,2572.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7609,fdhgvr3,38.0,152.26315789473685,69.28307940948412,27.0,99.75,153.5,187.5,310.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7610,fdhgvr4,38.0,187.18421052631575,111.36277588163195,31.0,98.75,172.0,211.0,511.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7611,fdlgv,38.0,6281.447368421053,2378.4214467238835,1147.0,4733.5,6195.0,8309.5,10421.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7612,fdpc,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7613,fd2wmv_ratio,38.0,0.005109039347435921,0.002974192634514723,0.0018096135721017907,0.003339127993231153,0.004351103513951546,0.00542600284039202,0.01661133521341282,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7614,fdbus_ratio,38.0,0.007853141895809206,0.006193677396135302,0.0009088155104513783,0.0037691320947980454,0.006188108641962695,0.008659734082112092,0.03106294213676764,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7615,fdcar_ratio,38.0,0.8256581993289867,0.03726505258409425,0.6901540995177038,0.8114218850333755,0.8275024974167491,0.8440863866345207,0.9302733270499528,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7616,fdhgv_ratio,38.0,0.03974562480427581,0.02471544923937248,0.008331762488218661,0.020872004845255046,0.033131634313742345,0.049514364019103314,0.11680978708387248,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7617,fdhgva3_ratio,38.0,0.0015451644579430634,0.001856582689022183,7.540056550424128e-05,0.0006599306058576093,0.0009338177866820604,0.0014021577248110961,0.008583257598707462,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7618,fdhgva5_ratio,38.0,0.0046911361178825035,0.004655342168853195,0.00015080113100848257,0.0015450439743285,0.0028283786113790146,0.007341829304238077,0.023884021693783897,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7619,fdhgva6_ratio,38.0,0.007724232856320174,0.007432296411711127,0.0006597549481621112,0.001798719871702763,0.0057676823040753045,0.01257483752758459,0.03139340842720067,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7620,fdhgvr2_ratio,38.0,0.017848449915362732,0.010437798330462598,0.004448633364750236,0.011130811908190388,0.014339544222365,0.022895340058591836,0.049025027161999885,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7621,fdhgvr3_ratio,38.0,0.003198376474336685,0.0019178586383486523,0.0011181581552223486,0.0021717385224186638,0.002993824605177541,0.0034748606184441715,0.012351488060228209,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7622,fdhgvr4_ratio,38.0,0.004742350651825385,0.00704939619291386,0.0005682443083916852,0.002223478124970213,0.0031731421246571643,0.004564540344087497,0.04517115633454888,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7623,fdlgv_ratio,38.0,0.12163302222558332,0.02156594241731832,0.05308199811498586,0.10943214529480264,0.12136631895516554,0.12979288793580496,0.1810375249970592,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7624,fdpc_ratio,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7625,log_fd2wmv,38.0,5.380364520335117,0.7227521074871698,3.49650756146648,5.123963979403259,5.426606530248262,5.707889467713042,7.241366283322318,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7626,log_fdall_mv,38.0,10.769496292684616,0.5281384240841908,9.04793908261736,10.68391187695336,10.877281289387305,11.057301971056056,11.419372739937177,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7627,log_fdbus,38.0,5.667156014150731,0.8762531590727382,3.2958368660043287,5.090983707913684,5.797565991880603,6.378001374713348,7.22256601882217,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7628,log_fdcar,38.0,10.576900025217046,0.5566491886722104,8.67709870892586,10.472962911648533,10.673545204223831,10.864159751854414,11.214667666146262,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7629,log_fdhgv,38.0,7.371913991526769,0.6139454492771687,5.877735781779639,6.945665296244023,7.275714915184042,7.821643126239983,8.603187384583098,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
7630,log_fdhgva3,38.0,3.857041522425144,0.8867624866378409,1.3862943611198906,3.5263605246161616,3.911822965417476,4.248495242049359,5.82600010738045,nat,nuts1,PM,1754736.0,million £,1.5,17548.36,2012,2012,2.6,2.8,8.0,461.0,6.0,-0.09999999999999964
