year_label,mean_fd2wmv,gdp_growth,CPIH,CPI,Unemployment (%),average_weekly_earnings,mean_fdall_mv,mean_fdbus,mean_fdcar,mean_fdhgv,mean_fdlgv,mean_fdpc
2011,166.8955975403262,1.5,3.8,4.5,8.1,455.0,17130.60538276446,198.43984493360665,13655.805454059353,932.5431334105696,2176.921352820604,114.44768737189199
2011,14.310272536687634,1.5,3.8,4.5,8.1,455.0,1419.658280922432,9.303983228511528,1187.1006289308175,32.58280922431866,176.3605870020964,22.07966457023061
2011,99.717961324156,1.5,3.8,4.5,8.1,455.0,11554.632907243527,83.03539823008848,9335.433956079974,518.9355948869223,1517.5099967223862,25.716158636512624
2012,157.06737038186898,1.5,2.6,2.8,8.0,461.0,17020.26038940879,201.1803787643589,13551.115403379607,921.0212445114647,2189.882778196656,111.67396992948065
2012,256.967726956118,1.5,2.6,2.8,8.0,461.0,19015.350359879267,374.0855583933132,15437.734966333877,586.0011609008592,2360.560947295101,246.19247736243324
2012,265.2025202520252,1.5,2.6,2.8,8.0,461.0,70199.29612961298,294.4986498649865,53301.37713771378,7094.188118811881,9244.034203420342,0.0
2012,150.35264900662253,1.5,2.6,2.8,8.0,461.0,25049.632450331126,115.90728476821192,19290.211368653414,2084.5209713024287,3408.645143487858,7.759381898454746
2012,201.624183006536,1.5,2.6,2.8,8.0,461.0,33960.04575163399,208.73202614379085,27173.10784313725,1959.470588235294,4417.084967320261,48.88562091503268
2012,43.50889679715304,1.5,2.6,2.8,8.0,461.0,5144.4021352313175,80.7562277580071,4397.811387900356,78.71174377224199,543.5533807829181,72.1032028469751
2012,277.2894736842105,1.5,2.6,2.8,8.0,461.0,52652.89473684211,404.76315789473676,43802.55263157895,1886.8684210526321,6281.447368421053,0.0
2012,33.04373177842566,1.5,2.6,2.8,8.0,461.0,3825.642857142857,29.38046647230321,3154.84110787172,112.6122448979592,495.7580174927114,26.53935860058309
2012,8.892857142857142,1.5,2.6,2.8,8.0,461.0,1188.7882653061224,11.198979591836734,998.4081632653059,28.59948979591837,141.6658163265306,21.492346938775512
2012,10.135549872122763,1.5,2.6,2.8,8.0,461.0,1378.5570332480813,20.76010230179028,1180.414322250639,19.005626598465472,148.25268542199493,34.23427109974425
2012,86.43442622950819,1.5,2.6,2.8,8.0,461.0,10038.295081967211,169.21516393442624,8486.948770491803,183.01024590163934,1112.6680327868853,134.50409836065577
2012,12.096436058700213,1.5,2.6,2.8,8.0,461.0,1390.1278825995807,9.389937106918241,1161.670859538784,31.769392033542978,175.1761006289308,23.61844863731656
2012,93.38257451686864,1.5,2.6,2.8,8.0,461.0,11455.165247297742,81.82181460858172,9232.650507697346,509.996724533246,1537.3452341958732,25.74631509990173
2013,255.7343623070674,2.1,2.3,2.6,7.6,466.0,18949.639317627945,371.04259022861777,15337.767088313798,583.8444934431936,2401.2477660438667,239.20946965301152
2013,201.29449838187702,2.1,2.3,2.6,7.6,466.0,33977.330097087375,212.1100323624596,27125.799352750804,1914.2459546925568,4523.902912621359,48.03236245954693
2013,93.61358428805237,2.1,2.3,2.6,7.6,466.0,11440.999509001636,78.17594108019641,9189.444517184942,506.7338788870704,1573.0235679214402,27.471522094926357
2013,314.0,2.1,2.3,2.6,7.6,466.0,55046.89473684211,386.89473684210526,45709.44736842105,1912.8157894736842,6723.631578947368,3.0
2013,38.459618208516886,2.1,2.3,2.6,7.6,466.0,3898.8237885462563,29.55359765051395,3209.553597650514,115.17327459618208,506.0837004405286,27.43612334801762
2013,10.24869109947644,2.1,2.3,2.6,7.6,466.0,1204.3507853403141,12.429319371727749,1008.5026178010472,30.086387434554968,143.08376963350784,21.798429319371728
2013,9.552645364064958,2.1,2.3,2.6,7.6,466.0,1345.904662126768,19.77317967522263,1152.712938711367,18.2090099528549,145.65688842325824,32.74174960712415
2013,82.51470588235293,2.1,2.3,2.6,7.6,466.0,9920.464285714286,163.99369747899158,8393.24369747899,175.82352941176467,1104.8886554621852,135.69747899159665
